00347_940422_fa , 1.240569 , 1.662182 , 2.171924 , 2.105445 , 2.110569 , 2.066583 , 0.362807 , 0.262605 , 0.376159 , 0.483891
00348_940422_fa , 1.631425 , 1.382366 , 2.218443 , 2.095933 , 1.687413 , 1.622153 , 0.314971 , 0.265404 , 0.419836 , 0.616465
00349_940422_fa , 1.277236 , 1.863287 , 1.688732 , 1.641878 , 3.122636 , 3.066944 , 0.354395 , 0.297737 , 0.349415 , 0.326058
00350_940422_fa , 1.362245 , 1.57034 , 1.828887 , 2.072394 , 1.6502 , 1.792022 , 0.331205 , 0.28045 , 0.389268 , 0.558029
00351_940422_fa , 1.246396 , 1.706823 , 1.901251 , 1.98567 , 1.665205 , 1.712511 , 0.376068 , 0.255175 , 0.369473 , 0.583938
00352_940422_fa , 1.440318 , 1.702354 , 2.110434 , 1.680644 , 2.571081 , 2.216523 , 0.353239 , 0.276774 , 0.370057 , 0.451157
00353_940422_fa , 1.247823 , 1.767305 , 1.632 , 1.859047 , 2.244798 , 2.434558 , 0.383885 , 0.25916 , 0.362453 , 0.410752
00354_940422_fa , 1.2898 , 1.522333 , 1.696238 , 2.375113 , 1.435096 , 1.795566 , 0.358915 , 0.24587 , 0.396549 , 0.556927
00355_940422_fa , 1.307942 , 1.545959 , 1.585793 , 2.257261 , 1.555169 , 1.958853 , 0.364169 , 0.243345 , 0.392787 , 0.510503
00356_940422_fa , 1.40964 , 1.625053 , 2.712584 , 1.866023 , 2.168982 , 1.677014 , 0.343904 , 0.276042 , 0.381123 , 0.596298
00357_940422_fa , 1.344411 , 1.625188 , 1.927909 , 1.974288 , 1.666591 , 1.691865 , 0.328845 , 0.290259 , 0.380942 , 0.591064
00358_940422_fa , 1.427437 , 1.37474 , 1.990682 , 2.518105 , 1.532305 , 1.801831 , 0.263626 , 0.315517 , 0.421152 , 0.554991
00359_940422_fa , 1.550467 , 1.452543 , 1.799495 , 2.035493 , 1.611749 , 1.750817 , 0.291804 , 0.301243 , 0.408072 , 0.571162
00360_940422_fa , 1.317282 , 1.698302 , 1.72863 , 1.872512 , 1.771017 , 1.864018 , 0.355893 , 0.274126 , 0.370628 , 0.536476
00361_940422_fa , 1.370381 , 1.698882 , 1.727038 , 1.783524 , 2.210313 , 2.254291 , 0.358084 , 0.272495 , 0.370716 , 0.443598
00362_940422_fa , 1.442545 , 1.377064 , 1.382666 , 2.475946 , 1.559705 , 2.275473 , 0.339888 , 0.239925 , 0.420702 , 0.439469
00363_940422_fa , 1.407009 , 1.542963 , 1.578418 , 2.051613 , 1.710545 , 2.022573 , 0.359662 , 0.247528 , 0.393522 , 0.49442
00364_940422_fa , 1.346119 , 1.610989 , 1.692362 , 2.005172 , 1.634893 , 1.819138 , 0.361123 , 0.256028 , 0.383088 , 0.549711
00365_940422_fa , 1.429653 , 1.346194 , 1.808591 , 2.627134 , 1.63844 , 2.114738 , 0.335332 , 0.238553 , 0.426282 , 0.472872
00366_940422_fa , 1.462215 , 1.558685 , 1.684266 , 1.924717 , 1.880419 , 2.049252 , 0.330334 , 0.278959 , 0.390869 , 0.487983
00367_940422_fa , 1.554931 , 1.545813 , 1.873934 , 1.820201 , 2.373003 , 2.328397 , 0.325577 , 0.281622 , 0.392802 , 0.42948
00368_940422_fa_a , 1.315687 , 1.554997 , 1.512787 , 2.211768 , 1.484654 , 1.896803 , 0.333089 , 0.27867 , 0.391763 , 0.527203
00369_940422_fa , 1.364959 , 1.593285 , 1.954047 , 2.011893 , 1.490537 , 1.519316 , 0.346438 , 0.269857 , 0.385612 , 0.658191
00370_940422_fa , 1.514146 , 1.433768 , 1.32535 , 2.146859 , 2.099186 , 2.841007 , 0.338577 , 0.251004 , 0.410907 , 0.351988
00371_940422_fa , 1.319986 , 1.575774 , 2.0 , 2.147598 , 2.027588 , 2.127105 , 0.329199 , 0.28324 , 0.388336 , 0.470122
00373_940422_fa , 1.42974 , 1.693569 , 2.301704 , 1.70568 , 2.833048 , 2.323068 , 0.307316 , 0.324896 , 0.37213 , 0.430465
00374_940422_fa , 1.256444 , 1.681256 , 2.406638 , 2.025963 , 1.790089 , 1.594405 , 0.354126 , 0.273438 , 0.372961 , 0.627193
00375_940422_fa , 1.297579 , 1.676118 , 2.045363 , 1.955014 , 2.164027 , 2.099757 , 0.353067 , 0.273653 , 0.373738 , 0.476246
00376_940422_fa , 1.173938 , 1.908674 , 3.091638 , 1.750316 , 1.911738 , 1.284379 , 0.345366 , 0.311764 , 0.344004 , 0.778586
00377_940422_fa , 1.111462 , 2.016081 , 2.638363 , 1.699761 , 1.973264 , 1.460519 , 0.349939 , 0.320514 , 0.331922 , 0.684688
00378_940422_fa , 1.362145 , 1.664235 , 3.046204 , 1.864004 , 1.97539 , 1.398297 , 0.327576 , 0.297268 , 0.375427 , 0.715156
00379_940422_fa , 1.243032 , 1.803351 , 2.137219 , 1.800202 , 2.072531 , 1.847322 , 0.366325 , 0.27868 , 0.357457 , 0.541324
00380_940422_fa , 1.473723 , 1.508639 , 2.059082 , 2.016257 , 2.701407 , 2.659323 , 0.343402 , 0.258231 , 0.398792 , 0.376036
00381_940422_fa , 1.240293 , 1.835056 , 2.489899 , 1.754101 , 3.04778 , 2.40509 , 0.367781 , 0.281824 , 0.352949 , 0.415785
00383_940928_fa , 1.547861 , 1.458558 , 1.75 , 2.025149 , 1.819017 , 2.0 , 0.333473 , 0.261639 , 0.40678 , 0.5
00384_940422_fa , 1.289243 , 1.784929 , 2.234912 , 1.757589 , 2.13895 , 1.822369 , 0.331356 , 0.311149 , 0.359393 , 0.548736
00385_940422_fa , 1.536065 , 1.677001 , 2.213079 , 1.609161 , 3.012527 , 2.452532 , 0.327361 , 0.299101 , 0.37356 , 0.407742
00386_940422_fa , 1.327403 , 1.507003 , 2.33802 , 2.324303 , 2.307559 , 2.292963 , 0.335235 , 0.269645 , 0.399282 , 0.436117
00387_940422_fa , 1.274873 , 1.641386 , 1.830573 , 2.054529 , 3.148671 , 3.409884 , 0.329132 , 0.296166 , 0.38047 , 0.293265
00388_940422_fa , 1.434908 , 1.434444 , 1.825315 , 2.289126 , 1.944126 , 2.262641 , 0.295475 , 0.295475 , 0.410795 , 0.441961
00389_940422_fa , 1.222891 , 1.748947 , 2.123512 , 1.950459 , 1.743055 , 1.653567 , 0.367887 , 0.268868 , 0.364033 , 0.604753
00390_940422_fa , 1.386053 , 1.797725 , 2.591406 , 1.590587 , 2.876092 , 2.064533 , 0.351441 , 0.292281 , 0.358072 , 0.484371
00391_940422_fa , 1.287692 , 1.644329 , 1.977176 , 2.046509 , 1.653352 , 1.691946 , 0.345649 , 0.276478 , 0.378178 , 0.591035
00392_940422_fa , 1.181616 , 1.732265 , 2.556742 , 2.083724 , 1.877704 , 1.628271 , 0.351389 , 0.282672 , 0.366025 , 0.614148
00393_940422_fa , 1.209593 , 1.735332 , 2.329588 , 2.008668 , 1.604953 , 1.449971 , 0.386581 , 0.248008 , 0.365643 , 0.689669
00394_940422_fa , 1.314356 , 1.908287 , 2.364231 , 1.531977 , 2.277042 , 1.711981 , 0.32963 , 0.326678 , 0.343925 , 0.584119
00395_940422_fa , 1.444681 , 1.563839 , 2.082554 , 1.930277 , 1.779242 , 1.688878 , 0.316546 , 0.294449 , 0.390296 , 0.592109
00396_940422_fa , 1.417796 , 1.544383 , 1.758737 , 2.029691 , 1.749308 , 1.918958 , 0.334114 , 0.274588 , 0.393599 , 0.521116
00397_940422_fa , 1.329462 , 1.530302 , 2.239612 , 2.25038 , 2.322783 , 2.333228 , 0.348796 , 0.256082 , 0.395232 , 0.428591
00398_940422_fa , 1.349044 , 1.579321 , 2.030621 , 2.077586 , 1.774474 , 1.801343 , 0.340953 , 0.271741 , 0.38772 , 0.555141
00399_940422_fa , 1.190522 , 2.063772 , 2.343061 , 1.502501 , 2.934761 , 2.196262 , 0.354289 , 0.319998 , 0.326624 , 0.455319
00400_940422_fa , 1.227832 , 1.775013 , 1.497547 , 1.886324 , 2.13695 , 2.467602 , 0.361365 , 0.278489 , 0.360419 , 0.405252
00401_940422_fa , 1.358934 , 1.723718 , 1.574339 , 1.749577 , 2.794664 , 2.980181 , 0.329749 , 0.304949 , 0.367168 , 0.33555
00402_940422_fa , 1.576452 , 1.426945 , 1.766587 , 2.057158 , 1.811788 , 2.0 , 0.292914 , 0.295584 , 0.412195 , 0.5
00403_940422_fa , 1.530536 , 1.463217 , 1.586945 , 2.039413 , 2.176142 , 2.556506 , 0.315859 , 0.278274 , 0.406017 , 0.391159
00404_940422_fa , 1.541938 , 1.637888 , 2.567255 , 1.664917 , 2.39824 , 1.799539 , 0.297168 , 0.324179 , 0.379272 , 0.555698
00405_940422_fa , 1.384914 , 1.42212 , 2.333738 , 2.458125 , 1.461116 , 1.51566 , 0.298087 , 0.289118 , 0.412863 , 0.659779
00406_940422_fa , 1.549444 , 1.415845 , 2.238723 , 2.128292 , 2.219461 , 2.14449 , 0.282218 , 0.30506 , 0.413945 , 0.466311
00407_940422_fa , 1.32015 , 1.779041 , 2.539164 , 1.719387 , 2.328761 , 1.788309 , 0.340389 , 0.300298 , 0.360042 , 0.559187
00408_940422_fa , 1.549667 , 1.513196 , 2.017274 , 1.893526 , 2.450365 , 2.351631 , 0.344331 , 0.258159 , 0.3979 , 0.425237
00409_940422_fa , 1.462125 , 1.443777 , 1.610584 , 2.213628 , 1.867708 , 2.302755 , 0.330984 , 0.260582 , 0.409385 , 0.434262
00410_940422_fa , 1.440194 , 1.541928 , 2.420305 , 1.998083 , 3.04863 , 2.673812 , 0.322545 , 0.284201 , 0.393481 , 0.373998
00411_940422_fa , 1.427855 , 1.407518 , 2.22766 , 2.404429 , 2.046091 , 2.143501 , 0.321546 , 0.263246 , 0.41537 , 0.466527
00412_940422_fa , 1.336707 , 1.656433 , 1.75424 , 1.924439 , 1.990696 , 2.1146 , 0.320253 , 0.303832 , 0.376464 , 0.472903
00413_940422_fa , 1.317794 , 1.751031 , 1.723568 , 1.770922 , 2.40624 , 2.448077 , 0.374378 , 0.263116 , 0.3635 , 0.408484
00414_940422_fa , 1.368833 , 1.568319 , 2.083099 , 2.065078 , 1.881033 , 1.869047 , 0.338061 , 0.272797 , 0.389425 , 0.535032
00415_940422_fa , 1.200666 , 1.881695 , 2.194265 , 1.747116 , 2.493886 , 2.142748 , 0.371273 , 0.281714 , 0.347018 , 0.46669
00416_940422_fa , 1.207592 , 1.74132 , 1.984732 , 2.001051 , 1.88556 , 1.894363 , 0.361709 , 0.273938 , 0.364812 , 0.527882
00417_940422_fa , 1.459664 , 1.558282 , 1.660762 , 1.922395 , 2.001276 , 2.195545 , 0.311647 , 0.297928 , 0.391175 , 0.455468
00418_940422_fa , 1.421964 , 1.622143 , 1.72553 , 1.851038 , 2.159759 , 2.256026 , 0.3411 , 0.278518 , 0.38174 , 0.443257
00419_940422_fa , 1.298767 , 1.74433 , 1.99811 , 1.813777 , 2.153743 , 2.020826 , 0.361003 , 0.276253 , 0.364411 , 0.494847
00420_940422_fa , 1.305404 , 1.664434 , 1.801163 , 1.963158 , 1.840119 , 1.946705 , 0.347914 , 0.27696 , 0.375317 , 0.513688
00421_940422_fa , 1.392939 , 1.496018 , 1.421066 , 2.207258 , 1.934819 , 2.540997 , 0.312565 , 0.286994 , 0.400745 , 0.393546
00422_940422_fa , 1.259016 , 1.739166 , 2.06693 , 1.896782 , 1.788085 , 1.688302 , 0.346995 , 0.288736 , 0.365298 , 0.592311
00423_940422_fa , 1.22754 , 1.692853 , 1.822587 , 2.065027 , 1.644866 , 1.782831 , 0.374767 , 0.254448 , 0.371582 , 0.560906
00424_940422_fa , 1.245633 , 1.989185 , 2.253619 , 1.517412 , 2.26825 , 1.751031 , 0.367437 , 0.298397 , 0.334595 , 0.571092
00425_940422_fa , 1.160646 , 1.939691 , 1.657367 , 1.72239 , 2.332381 , 2.386629 , 0.360205 , 0.30001 , 0.340315 , 0.419001
00426_940422_fa , 1.417885 , 1.704064 , 1.973287 , 1.705002 , 2.354362 , 2.141424 , 0.325347 , 0.306013 , 0.36994 , 0.466979
00427_940422_fa , 1.196719 , 1.898283 , 1.827543 , 1.726719 , 2.026178 , 1.954111 , 0.379507 , 0.275494 , 0.34504 , 0.511742
00428_940422_fa , 1.503028 , 1.492647 , 1.581431 , 2.011643 , 2.388999 , 2.785492 , 0.311658 , 0.287246 , 0.401206 , 0.359003
00429_940422_fa , 1.253117 , 1.572787 , 2.190637 , 2.320124 , 2.069298 , 2.154361 , 0.336242 , 0.276416 , 0.388692 , 0.464175
00430_940422_fa , 1.311179 , 1.59435 , 2.002498 , 2.118784 , 2.103025 , 2.186411 , 0.358606 , 0.256035 , 0.385453 , 0.457371
00431_940422_fa , 1.209466 , 2.115262 , 2.414646 , 1.416232 , 2.534623 , 1.789367 , 0.371418 , 0.307801 , 0.321019 , 0.558857
00432_940422_fa , 1.436326 , 1.54373 , 2.044766 , 2.000865 , 2.339271 , 2.305127 , 0.334104 , 0.273083 , 0.393128 , 0.433816
00433_940422_fa , 1.300198 , 1.686128 , 2.125523 , 1.926115 , 2.995408 , 2.796964 , 0.374145 , 0.253731 , 0.372285 , 0.35753
00434_940422_fa , 1.286294 , 1.722956 , 1.784712 , 1.879745 , 2.078385 , 2.143495 , 0.35806 , 0.27499 , 0.367252 , 0.466528
00435_940422_fa , 1.301186 , 1.685078 , 2.428833 , 1.924535 , 1.962139 , 1.650869 , 0.343464 , 0.2855 , 0.373191 , 0.605742
00436_940422_fa , 1.344043 , 1.652565 , 2.017694 , 1.917914 , 2.131116 , 2.060265 , 0.329042 , 0.294244 , 0.376995 , 0.485374
00437_940422_fa , 1.528599 , 1.563107 , 2.268184 , 1.817079 , 2.689594 , 2.311959 , 0.321841 , 0.288289 , 0.39032 , 0.432534
00438_940422_fa , 1.393384 , 1.625018 , 1.709746 , 1.888204 , 1.876543 , 2.000152 , 0.334405 , 0.285651 , 0.381172 , 0.499962
00439_940422_fa , 1.352639 , 1.536526 , 2.460523 , 2.173084 , 2.114122 , 1.936555 , 0.351239 , 0.254757 , 0.394294 , 0.516381
00440_940422_fa , 1.200864 , 1.788659 , 2.122843 , 1.916002 , 2.285962 , 2.134992 , 0.363868 , 0.278396 , 0.358669 , 0.468386
00441_940422_fa , 1.357916 , 1.631283 , 2.181566 , 1.938961 , 2.385246 , 2.200807 , 0.317693 , 0.302629 , 0.380261 , 0.454379
00442_940422_fa , 1.305332 , 1.624089 , 2.221045 , 2.054173 , 2.445471 , 2.317994 , 0.335158 , 0.283812 , 0.381118 , 0.431407
00443_940422_fa , 1.482081 , 1.425283 , 2.206757 , 2.227416 , 1.765671 , 1.775717 , 0.323757 , 0.264294 , 0.412557 , 0.563153
00444_940422_fa , 1.293639 , 1.506224 , 1.75599 , 2.406552 , 1.760994 , 2.169006 , 0.350189 , 0.251981 , 0.39976 , 0.461041
00445_940422_fa , 1.314546 , 1.60294 , 2.131201 , 2.084707 , 2.244785 , 2.212265 , 0.327929 , 0.288635 , 0.384231 , 0.452025
00446_940422_fa , 1.444613 , 1.51011 , 2.069139 , 2.067901 , 2.259048 , 2.242955 , 0.311083 , 0.291245 , 0.398414 , 0.44584
00447_940422_fa , 1.618402 , 1.448305 , 2.05354 , 1.933621 , 2.511828 , 2.408319 , 0.307903 , 0.283757 , 0.408497 , 0.415227
00448_940422_fa , 1.389196 , 1.535171 , 2.447544 , 2.103468 , 2.396118 , 2.155986 , 0.3559 , 0.249866 , 0.394512 , 0.463825
00449_940422_fa , 1.196164 , 1.898745 , 2.086834 , 1.724319 , 2.274997 , 2.00344 , 0.351443 , 0.303595 , 0.344984 , 0.499141
00450_940422_fa , 1.409658 , 1.658836 , 2.499127 , 1.800015 , 1.892234 , 1.514825 , 0.354122 , 0.271307 , 0.376119 , 0.660142
00451_940422_fa , 1.472386 , 1.510922 , 1.931435 , 2.015778 , 2.433709 , 2.489035 , 0.301187 , 0.301341 , 0.398492 , 0.401762
00452_940422_fa , 1.479943 , 1.694313 , 2.334009 , 1.644313 , 1.983892 , 1.574707 , 0.284866 , 0.344536 , 0.371163 , 0.635039
00453_940422_fa , 1.438067 , 1.48305 , 2.150394 , 2.144372 , 1.855849 , 1.853936 , 0.33464 , 0.262632 , 0.402732 , 0.539393
00454_940422_fa , 1.287188 , 1.720871 , 1.857165 , 1.881778 , 1.829058 , 1.843506 , 0.348414 , 0.284296 , 0.367608 , 0.542445
00455_940422_fa , 1.326442 , 1.503337 , 1.797028 , 2.334134 , 1.577421 , 1.880022 , 0.346047 , 0.256936 , 0.399467 , 0.531909
00456_940422_fa , 1.357888 , 2.018014 , 2.555821 , 1.353609 , 2.614021 , 1.728623 , 0.33382 , 0.336246 , 0.331603 , 0.578495
00457_940422_fa , 1.312447 , 1.913668 , 2.114665 , 1.529434 , 2.597821 , 2.104275 , 0.345298 , 0.311861 , 0.343304 , 0.475223
00458_940422_fa , 1.278711 , 1.911413 , 2.135527 , 1.572419 , 3.549488 , 2.910176 , 0.342159 , 0.315015 , 0.343523 , 0.343622
00459_940422_fa , 1.471573 , 1.580976 , 1.677379 , 1.86087 , 2.586559 , 2.761548 , 0.348516 , 0.264486 , 0.387456 , 0.362116
00460_940422_fa , 1.535945 , 1.552448 , 1.609515 , 1.830724 , 2.095104 , 2.273843 , 0.3207 , 0.288437 , 0.392028 , 0.439784
00461_940422_fa , 1.416149 , 1.560941 , 1.984547 , 1.986604 , 1.692297 , 1.691557 , 0.325207 , 0.285367 , 0.391022 , 0.591171
00462_940422_fa , 1.464997 , 1.276229 , 1.488822 , 2.832797 , 1.34203 , 2.06671 , 0.325976 , 0.236136 , 0.439351 , 0.483861
00465_940519_fa , 1.549507 , 1.411576 , 1.909815 , 2.139052 , 1.728889 , 1.860131 , 0.309665 , 0.276711 , 0.415112 , 0.537597
00466_940519_fa , 1.571613 , 1.517686 , 1.960143 , 1.849603 , 2.437624 , 2.339524 , 0.311987 , 0.29115 , 0.397392 , 0.427437
00467_940519_fa , 1.366319 , 1.422724 , 1.69914 , 2.499855 , 1.271645 , 1.645322 , 0.316089 , 0.271891 , 0.412767 , 0.607784
00468_940519_fa , 1.321059 , 1.682554 , 1.640305 , 1.89221 , 1.556311 , 1.70675 , 0.355231 , 0.273009 , 0.372865 , 0.585909
00469_960620_fa , 1.574658 , 1.463076 , 1.634624 , 1.971011 , 2.043849 , 2.305628 , 0.327075 , 0.267387 , 0.406124 , 0.433721
00470_941201_fa , 1.536737 , 1.413165 , 1.334897 , 2.162821 , 1.565679 , 2.11976 , 0.298584 , 0.287165 , 0.41448 , 0.471752
00471_940519_fa , 1.076903 , 1.854985 , 2.13626 , 2.075459 , 1.600581 , 1.566211 , 0.404063 , 0.245973 , 0.350282 , 0.638484
00472_940519_fa , 1.228197 , 1.546894 , 2.014735 , 2.475473 , 1.172312 , 1.352364 , 0.338846 , 0.268855 , 0.392734 , 0.739446
00473_940519_fa , 1.401163 , 1.569687 , 1.538664 , 2.001848 , 1.901686 , 2.243097 , 0.333253 , 0.277761 , 0.389171 , 0.445812
00474_940519_fa , 1.454206 , 1.367436 , 1.752687 , 2.482625 , 1.277754 , 1.616788 , 0.278974 , 0.298641 , 0.422407 , 0.61851
00475_940519_fa , 1.563016 , 1.412126 , 1.717807 , 2.122927 , 1.945798 , 2.235536 , 0.320842 , 0.264646 , 0.414572 , 0.44732
00476_940519_fa , 1.597557 , 1.371746 , 1.875574 , 2.176834 , 1.431646 , 1.579611 , 0.318925 , 0.261805 , 0.422367 , 0.633067
00477_940519_fa , 1.494393 , 1.420719 , 2.099907 , 2.219395 , 1.696225 , 1.760103 , 0.323423 , 0.26399 , 0.413309 , 0.568149
00478_940519_fa , 1.387189 , 1.632389 , 1.583757 , 1.882496 , 2.007139 , 2.236722 , 0.359581 , 0.261931 , 0.379902 , 0.447083
00479_940519_fa , 1.516315 , 1.469691 , 1.939199 , 2.046643 , 1.523511 , 1.578864 , 0.315796 , 0.279374 , 0.404962 , 0.633367
00480_940519_fa , 1.434572 , 1.492239 , 1.732604 , 2.123751 , 1.790468 , 2.04625 , 0.31789 , 0.282672 , 0.401256 , 0.488699
00481_940519_fa , 1.285239 , 1.772308 , 1.958143 , 1.787698 , 1.946195 , 1.83445 , 0.349944 , 0.2898 , 0.360847 , 0.545123
00482_940519_fa , 1.562157 , 1.613453 , 2.512408 , 1.681632 , 1.692766 , 1.292347 , 0.318292 , 0.299494 , 0.382636 , 0.773786
00483_940519_fa , 1.382125 , 1.646536 , 1.923602 , 1.866765 , 2.065708 , 2.025457 , 0.31049 , 0.311679 , 0.377853 , 0.493716
00484_940519_fa , 1.528062 , 1.284577 , 1.368618 , 2.6224 , 1.422904 , 2.177046 , 0.313282 , 0.24916 , 0.43776 , 0.459338
00485_940519_fa , 1.620893 , 1.427572 , 2.43428 , 1.994676 , 2.639259 , 2.301669 , 0.327369 , 0.260707 , 0.411936 , 0.434467
00486_940519_fa , 1.27885 , 1.497374 , 1.349117 , 2.484009 , 1.648406 , 2.451105 , 0.382349 , 0.218391 , 0.40044 , 0.407979
00487_940519_fa , 1.393512 , 1.722965 , 1.864795 , 1.703496 , 2.299679 , 2.169305 , 0.351529 , 0.281363 , 0.367256 , 0.460977
00488_940519_fa , 1.30819 , 1.549084 , 1.68726 , 2.248522 , 1.567675 , 1.895662 , 0.343096 , 0.264637 , 0.392311 , 0.52752
00489_940519_fa , 1.387703 , 1.534517 , 1.504933 , 2.110303 , 2.503797 , 3.106629 , 0.342215 , 0.263371 , 0.394621 , 0.321892
00490_940519_fa , 1.69616 , 1.481201 , 2.125279 , 1.781211 , 1.995261 , 1.775426 , 0.294119 , 0.303134 , 0.403206 , 0.563245
00491_940519_fa , 1.555053 , 1.206781 , 1.557847 , 2.914004 , 1.302135 , 1.992426 , 0.34028 , 0.206764 , 0.453238 , 0.501901
00492_940519_fa , 1.361198 , 1.761691 , 2.25497 , 1.688715 , 2.033903 , 1.681229 , 0.355259 , 0.282785 , 0.362156 , 0.594803
00493_940519_fa , 1.656532 , 1.34037 , 1.732178 , 2.173495 , 1.999592 , 2.321801 , 0.320214 , 0.253091 , 0.427452 , 0.4307
00494_940519_fa , 1.462233 , 1.477954 , 1.950455 , 2.117995 , 1.875664 , 1.983786 , 0.333437 , 0.265352 , 0.403834 , 0.504087
00495_940519_fa , 1.453731 , 1.494881 , 2.198631 , 2.090884 , 1.708259 , 1.647783 , 0.322932 , 0.276586 , 0.400849 , 0.606876
00496_940519_fa , 1.713332 , 1.288856 , 2.068082 , 2.23251 , 1.971279 , 2.074897 , 0.271716 , 0.291874 , 0.437109 , 0.481952
00497_940519_fa , 1.537399 , 1.458771 , 1.858618 , 2.040557 , 1.985528 , 2.111583 , 0.344549 , 0.248818 , 0.406709 , 0.473578
00499_940519_fa , 1.584132 , 1.451523 , 1.615423 , 1.985889 , 1.669657 , 1.905177 , 0.303227 , 0.290273 , 0.407911 , 0.524885
00500_960627_fa , 1.433342 , 1.680608 , 1.779113 , 1.725742 , 1.917084 , 1.880481 , 0.340801 , 0.28696 , 0.373322 , 0.531779
00501_960627_fa , 1.402853 , 1.389132 , 1.949131 , 2.527523 , 1.465285 , 1.751409 , 0.337435 , 0.246411 , 0.418926 , 0.570969
00502_940519_fa , 1.557409 , 1.400919 , 1.874372 , 2.159891 , 1.428799 , 1.568362 , 0.335062 , 0.249636 , 0.416864 , 0.637608
00503_940519_fa , 1.534049 , 1.417108 , 1.479458 , 2.158439 , 2.325698 , 2.963013 , 0.326946 , 0.259566 , 0.413745 , 0.337494
00504_940519_fa , 1.672131 , 1.200053 , 1.186016 , 2.65399 , 1.627143 , 2.719536 , 0.324191 , 0.221415 , 0.454601 , 0.36771
00505_940519_fa , 1.371677 , 1.404941 , 1.828402 , 2.556941 , 1.127666 , 1.417941 , 0.317341 , 0.267455 , 0.415864 , 0.705248
00506_940519_fa , 1.504938 , 1.58418 , 2.148609 , 1.809043 , 1.989859 , 1.775037 , 0.321207 , 0.291974 , 0.38701 , 0.563368
00507_940519_fa , 1.319038 , 1.554666 , 1.388624 , 2.205042 , 1.426054 , 1.915139 , 0.347862 , 0.260885 , 0.391487 , 0.522155
00508_940519_fa , 1.444924 , 1.451441 , 1.172908 , 2.227469 , 1.964887 , 2.91862 , 0.343697 , 0.24843 , 0.407923 , 0.342628
00509_940519_fa , 1.336293 , 1.544625 , 1.500031 , 2.191051 , 1.670412 , 2.129263 , 0.371086 , 0.236976 , 0.393294 , 0.469646
00510_940519_fa , 1.48636 , 1.486516 , 2.120339 , 2.052088 , 1.875114 , 1.83174 , 0.29422 , 0.304176 , 0.402545 , 0.545929
00511_940519_fa , 1.595968 , 1.445302 , 2.113319 , 1.985513 , 2.025866 , 1.941151 , 0.318651 , 0.272538 , 0.408993 , 0.515158
00512_940519_fa , 1.271653 , 1.718704 , 1.847081 , 1.915435 , 2.515274 , 2.57564 , 0.359028 , 0.27325 , 0.367879 , 0.388253
00513_940519_fa , 1.300593 , 1.575733 , 1.707944 , 2.191343 , 1.723087 , 2.026868 , 0.375714 , 0.236518 , 0.388368 , 0.493372
00514_940519_fa , 1.279922 , 1.557586 , 1.917443 , 2.292583 , 1.463254 , 1.649855 , 0.382025 , 0.227114 , 0.391071 , 0.606114
00515_940519_fa , 1.211293 , 1.834867 , 2.275486 , 1.804448 , 2.279192 , 1.950221 , 0.394814 , 0.252755 , 0.3529 , 0.512762
00516_940519_fa , 1.59133 , 1.643316 , 2.144989 , 1.603651 , 2.70534 , 2.243976 , 0.298523 , 0.323264 , 0.37833 , 0.445638
00517_940519_fa , 1.308154 , 1.821602 , 2.363784 , 1.668533 , 1.85098 , 1.468829 , 0.343036 , 0.302679 , 0.354474 , 0.680815
00518_940519_fa , 1.29551 , 1.728728 , 2.052318 , 1.847423 , 1.855158 , 1.730337 , 0.352632 , 0.281154 , 0.36649 , 0.577922
00519_960627_fa , 1.593721 , 1.268983 , 1.912708 , 2.536391 , 1.325401 , 1.609858 , 0.327915 , 0.231496 , 0.440733 , 0.621173
00520_940519_fa , 1.48831 , 1.36082 , 1.731938 , 2.425611 , 1.937097 , 2.430373 , 0.338754 , 0.238017 , 0.423828 , 0.411459
00521_940519_fa , 1.459241 , 1.497229 , 1.815018 , 2.071127 , 2.204549 , 2.405134 , 0.325953 , 0.273684 , 0.400456 , 0.415777
00522_940519_fa , 1.532804 , 1.445824 , 1.723753 , 2.078159 , 1.868896 , 2.107966 , 0.31672 , 0.275069 , 0.409161 , 0.474391
00523_940519_fa , 1.344083 , 1.36509 , 1.696898 , 2.801367 , 1.16319 , 1.6388 , 0.36253 , 0.214813 , 0.422821 , 0.610203
00524_940519_fa , 1.331563 , 1.608732 , 1.675191 , 2.040175 , 1.571021 , 1.788727 , 0.370734 , 0.246229 , 0.383336 , 0.559057
00525_940519_fa , 1.744462 , 1.273011 , 2.042355 , 2.242634 , 2.057718 , 2.193696 , 0.291543 , 0.269245 , 0.439946 , 0.455852
00526_940519_fa , 1.259152 , 1.724529 , 1.597307 , 1.927604 , 1.910779 , 2.153266 , 0.379563 , 0.253577 , 0.367129 , 0.464411
00527_940519_fa , 1.200138 , 1.788732 , 2.524623 , 1.918595 , 2.612096 , 2.161698 , 0.390252 , 0.251602 , 0.358588 , 0.462599
00528_940519_fa , 1.563294 , 1.387213 , 1.664469 , 2.190758 , 2.023966 , 2.423808 , 0.32378 , 0.257999 , 0.419042 , 0.412574
00529_940519_fa , 1.321421 , 1.587022 , 3.361745 , 2.112669 , 1.941619 , 1.38651 , 0.31666 , 0.29689 , 0.386591 , 0.721235
00530_940519_fa , 1.801169 , 1.171757 , 2.055321 , 2.520969 , 1.84719 , 2.127002 , 0.27205 , 0.268458 , 0.460768 , 0.470145
